1.000000000000000000e+00,1.567000000000000000e+03,1.476871406153611304e+02,1.048249188678233708e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+00,2.206000000000000000e+03,1.485700452664332829e+02,1.021201570620838623e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
2.000000000000000000e+00,7.950000000000000000e+02,3.704805371556229687e+00,1.387850876019450368e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
2.000000000000000000e+00,1.175000000000000000e+03,4.006818222633558690e+00,1.386495077571441357e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
2.000000000000000000e+00,1.184000000000000000e+03,4.380019593841236514e+00,1.384819699063296810e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
2.000000000000000000e+00,2.307000000000000000e+03,3.730960518065696174e+00,1.387733460131621541e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
2.000000000000000000e+00,3.478000000000000000e+03,8.944086820095893842e+00,1.364330652852537753e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
2.000000000000000000e+00,4.043000000000000000e+03,5.154473826820034077e+00,1.381343013076653108e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
2.000000000000000000e+00,4.373000000000000000e+03,9.222757494638614162e+00,1.363079642285593422e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
3.000000000000000000e+00,2.120000000000000000e+03,6.022421579725864405e+01,8.511329127822733653e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
3.000000000000000000e+00,2.827000000000000000e+03,6.003202527354040541e+01,8.527825381695440399e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
3.000000000000000000e+00,3.300000000000000000e+03,5.880355678380230700e+01,8.633268291622923130e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
3.000000000000000000e+00,4.012000000000000000e+03,5.862700342063666881e+01,8.648422363970058768e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
3.000000000000000000e+00,4.507000000000000000e+03,5.837901658098943614e+01,8.669707772765279685e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
3.000000000000000000e+00,5.204000000000000000e+03,5.625972364540481152e+01,8.851612653503769934e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
4.000000000000000000e+00,1.269000000000000000e+03,1.416663786490763641e+02,3.129890359137424838e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
4.000000000000000000e+00,2.079000000000000000e+03,1.439473875304624073e+02,3.343096177974079097e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
4.000000000000000000e+00,5.097000000000000000e+03,1.437644610156037857e+02,3.325998043150653416e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
4.000000000000000000e+00,5.259000000000000000e+03,1.432318924220276983e+02,3.276218875692487842e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
5.000000000000000000e+00,6.110000000000000000e+02,4.756429148387938177e+00,1.164760814280551529e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
5.000000000000000000e+00,6.270000000000000000e+02,7.360119317675700934e+00,1.154897256945502306e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
5.000000000000000000e+00,3.181000000000000000e+03,4.357591633115432295e+00,1.166271730112881500e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
5.000000000000000000e+00,3.399000000000000000e+03,8.316574225137030041e+00,1.151273919603212192e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
6.000000000000000000e+00,9.180000000000000000e+02,1.012600351322673333e+02,1.160678820386334209e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
6.000000000000000000e+00,2.016000000000000000e+03,9.995904625513750830e+01,1.383000613045645899e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
6.000000000000000000e+00,3.046000000000000000e+03,1.003536257675170589e+02,1.315572192956158659e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
6.000000000000000000e+00,3.637000000000000000e+03,9.986863348908936189e+01,1.398450958994379789e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
6.000000000000000000e+00,3.646000000000000000e+03,1.012959184737576095e+02,1.154546831906673354e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+01,1.451000000000000000e+03,6.965518323713520488e+01,2.844573028828341776e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+01,3.064000000000000000e+03,6.966224639996434576e+01,2.852281153579770745e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+01,3.146000000000000000e+03,6.986354740627274396e+01,3.071963653721330445e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+01,3.864000000000000000e+03,6.950962956267731840e+01,2.685728342971628635e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+01,4.035000000000000000e+03,6.982307626696990610e+01,3.027796954166919718e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+01,4.846000000000000000e+03,6.956878043677455992e+01,2.750280488763344877e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.100000000000000000e+01,2.860000000000000000e+02,1.424143153484066602e+02,1.074229136111129037e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
1.100000000000000000e+01,7.850000000000000000e+02,1.467979136119330690e+02,1.060287973361249527e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
1.100000000000000000e+01,1.976000000000000000e+03,1.471811695080061213e+02,1.059069104181000682e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
1.100000000000000000e+01,2.597000000000000000e+03,1.445257179033077364e+02,1.067514240064813862e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
1.100000000000000000e+01,3.794000000000000000e+03,1.415733578249871130e+02,1.076903634318976941e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
1.100000000000000000e+01,5.363000000000000000e+03,1.442169405127516200e+02,1.068496245165747354e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
1.300000000000000000e+01,1.720000000000000000e+02,1.040177476723747816e+02,1.093770563957160675e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
1.300000000000000000e+01,9.970000000000000000e+02,1.063676752961752072e+02,1.118252599432167642e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
1.300000000000000000e+01,1.109000000000000000e+03,1.061031599440947417e+02,1.115496823395608459e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
1.300000000000000000e+01,1.287000000000000000e+03,1.038232713611904359e+02,1.091744469237799251e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
1.300000000000000000e+01,1.870000000000000000e+03,1.047888947230215706e+02,1.101804534560837965e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
1.300000000000000000e+01,3.556000000000000000e+03,1.044567930674814988e+02,1.098344630336600005e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
1.300000000000000000e+01,3.949000000000000000e+03,1.056178795911277888e+02,1.110441071594432856e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
1.400000000000000000e+01,2.540000000000000000e+02,8.635356096209858379e+01,9.125143144052461253e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.400000000000000000e+01,1.093000000000000000e+03,8.788278448351438499e+01,9.513263682220843975e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.400000000000000000e+01,1.426000000000000000e+03,8.826421982638596830e+01,9.610072872295747004e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.400000000000000000e+01,2.048000000000000000e+03,8.796107363554314418e+01,9.533133653740779323e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.400000000000000000e+01,2.599000000000000000e+03,8.640621953266045807e+01,9.138508013516887729e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.500000000000000000e+01,2.135000000000000000e+03,1.404869545577251131e+02,2.333381682647788580e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.500000000000000000e+01,2.164000000000000000e+03,1.432012217930622739e+02,2.044054654966561202e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
