1.000000000000000000e+00,2.850000000000000000e+02,1.019478040197652291e+02,6.876153605522337386e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+00,3.530000000000000000e+02,1.013941693913719746e+02,6.778409746153653259e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+00,5.890000000000000000e+02,1.005362284402890651e+02,6.626940789248527608e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+00,6.120000000000000000e+02,1.004958001887164727e+02,6.619803205843204807e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+00,1.527000000000000000e+03,1.007360491217490193e+02,6.662219009912323031e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+00,2.003000000000000000e+03,9.932891821315959646e+01,6.413790897599962193e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+00,2.526000000000000000e+03,1.020044101435180721e+02,6.886147382493190605e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+00,3.740000000000000000e+03,1.005298420927873622e+02,6.625813283453061331e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+00,4.655000000000000000e+03,1.018285287740053917e+02,6.855095632899579527e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+00,6.355000000000000000e+03,1.010477002552669887e+02,6.717240829365847787e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+00,6.646000000000000000e+03,1.024002871088896285e+02,6.956039221706495823e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+00,6.726000000000000000e+03,9.957882902415668980e+01,6.457912500390068544e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
2.000000000000000000e+00,3.917000000000000000e+03,1.219033719196620957e+01,1.207340083686689667e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
2.000000000000000000e+00,4.309000000000000000e+03,1.252667068511805226e+01,1.230250030089282660e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
2.000000000000000000e+00,6.549000000000000000e+03,1.202187025820100708e+01,1.195864662707942756e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
5.000000000000000000e+00,5.770000000000000000e+02,9.695005613770970854e+01,2.913846754830939645e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
5.000000000000000000e+00,8.600000000000000000e+02,9.677309348819552781e+01,2.973633644507886231e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
5.000000000000000000e+00,2.272000000000000000e+03,9.638074217631485396e+01,3.106189665015107337e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
5.000000000000000000e+00,2.429000000000000000e+03,9.668372146393490141e+01,3.003828012468265740e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
5.000000000000000000e+00,2.556000000000000000e+03,9.759240116076175298e+01,2.696830276307487750e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
5.000000000000000000e+00,3.828000000000000000e+03,9.677423064372177919e+01,2.973249456137169844e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
5.000000000000000000e+00,3.974000000000000000e+03,9.599148603500712795e+01,3.237699981120389481e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
